SITE_ID,GROUP_ID,VARIABLE_GROUP,VARIABLE,DATAVALUE
SE-Nor,25,GRP_VAR_INFO,VAR_INFO_VARNAME,TA
SE-Nor,25,GRP_VAR_INFO,VAR_INFO_HEIGHT,13.9
SE-Nor,25,GRP_VAR_INFO,VAR_INFO_MODEL,MULTI-Meteo
SE-Nor,25,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,25,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,25,GRP_VAR_INFO,VAR_INFO_DATE,202306281130
SE-Nor,26,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_1
SE-Nor,26,GRP_VAR_INFO,VAR_INFO_HEIGHT,100.55
SE-Nor,26,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,26,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,26,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,26,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,27,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_10
SE-Nor,27,GRP_VAR_INFO,VAR_INFO_HEIGHT,19.65
SE-Nor,27,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,27,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,27,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,27,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,28,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_11
SE-Nor,28,GRP_VAR_INFO,VAR_INFO_HEIGHT,13.65
SE-Nor,28,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,28,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,28,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,28,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,29,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_12
SE-Nor,29,GRP_VAR_INFO,VAR_INFO_HEIGHT,8.4
SE-Nor,29,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,29,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,29,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,29,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,30,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_13
SE-Nor,30,GRP_VAR_INFO,VAR_INFO_HEIGHT,3.5
SE-Nor,30,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,30,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,30,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,30,GRP_VAR_INFO,VAR_INFO_DATE,20181106
SE-Nor,31,GRP_VAR_INFO,VAR_INFO_VARNAME,TA_14
SE-Nor,31,GRP_VAR_INFO,VAR_INFO_HEIGHT,0.85
SE-Nor,31,GRP_VAR_INFO,VAR_INFO_MODEL,TEMP-TCouple
SE-Nor,31,GRP_VAR_INFO,VAR_INFO_UNIT,deg C
SE-Nor,31,GRP_VAR_INFO,VAR_INFO_AGG_NUMLOC,1
SE-Nor,31,GRP_VAR_INFO,VAR_INFO_DATE,20181106
